Order_ID,Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Discount_Percent,Discount_Amount,Final_Price,Payment_Method
ORD1956,2024-07-25,CUST1346,VIP,Jakarta,Sports,Sports Bottle,3,198.39,595.17,10,59.52,535.65,Credit Card
ORD4108,2024-07-25,CUST2433,VIP,Jakarta,Books,Fiction Novel,3,33.86,101.58,20,20.32,81.26,Credit Card
ORD3439,2024-07-25,CUST1388,Regular,Jakarta,Books,Magazine,1,25.45,25.45,0,0.0,25.45,Bank Transfer
ORD2537,2024-07-25,CUST1779,Regular,Jakarta,Sports,Dumbbells,4,573.79,2295.16,0,0.0,2295.16,Credit Card
ORD3895,2024-07-25,CUST1282,Regular,Medan,Sports,Sports Bottle,7,696.44,4875.08,0,0.0,4875.08,Credit Card
ORD2643,2024-07-25,CUST2022,Premium,Bandung,Electronics,Tablet,3,543.86,1631.58,0,0.0,1631.58,Debit Card
ORD4488,2024-07-25,CUST1836,Premium,Surabaya,Sports,Yoga Mat,1,602.66,602.66,10,60.27,542.39,Credit Card
ORD4610,2024-07-25,CUST1218,Premium,Bandung,Electronics,Camera,3,1121.63,3364.89,5,168.24,3196.65,Bank Transfer
ORD3319,2024-07-25,CUST1276,Premium,Bandung,Books,Magazine,3,30.99,92.97,10,9.3,83.67,E-Wallet
ORD4143,2024-07-26,CUST1381,Regular,Jakarta,Books,Self-Help Book,3,31.88,95.64,0,0.0,95.64,Debit Card
ORD1172,2024-07-26,CUST1160,Regular,Makassar,Home & Living,Coffee Maker,3,134.19,402.57,0,0.0,402.57,Credit Card
ORD4825,2024-07-26,CUST1023,Regular,Semarang,Sports,Yoga Mat,1,166.51,166.51,0,0.0,166.51,Debit Card
ORD1851,2024-07-26,CUST2106,Regular,Surabaya,Electronics,Headphones,4,1078.54,4314.16,0,0.0,4314.16,Debit Card
ORD4082,2024-07-26,CUST1070,VIP,Semarang,Sports,Bicycle,1,117.58,117.58,20,23.52,94.06,Bank Transfer
ORD5303,2024-07-27,CUST1195,Regular,Bandung,Sports,Yoga Mat,3,513.37,1540.11,0,0.0,1540.11,Debit Card
ORD3589,2024-07-27,CUST1366,VIP,Makassar,Sports,Dumbbells,4,579.54,2318.16,20,463.63,1854.53,Bank Transfer
ORD2775,2024-07-27,CUST2225,Regular,Makassar,Sports,Dumbbells,1,330.42,330.42,0,0.0,330.42,Credit Card
ORD3800,2024-07-27,CUST1427,Premium,Bandung,Electronics,Laptop,6,1148.46,6890.76,0,0.0,6890.76,Credit Card
ORD5198,2024-07-28,CUST2364,VIP,Jakarta,Clothing,Jacket,3,74.08,222.24,10,22.22,200.02,Debit Card
ORD5262,2024-07-28,CUST2301,Regular,Surabaya,Clothing,Sneakers,3,110.91,332.73,0,0.0,332.73,E-Wallet
ORD4891,2024-07-28,CUST1164,Regular,Surabaya,Books,Business Book,3,33.31,99.93,0,0.0,99.93,Debit Card
ORD2763,2024-07-28,CUST2233,Premium,Semarang,Sports,Tennis Racket,3,313.14,939.42,10,93.94,845.48,Debit Card
ORD4519,2024-07-28,CUST1882,Regular,Bandung,Clothing,Backpack,1,126.93,126.93,0,0.0,126.93,Bank Transfer
ORD1002,2024-07-28,CUST1570,Regular,Semarang,Clothing,Backpack,4,102.73,410.92,0,0.0,410.92,Debit Card
ORD1473,2024-07-28,CUST1567,Regular,Makassar,Sports,Tennis Racket,7,240.49,1683.43,0,0.0,1683.43,Credit Card
ORD2045,2024-07-28,CUST1109,VIP,Surabaya,Electronics,Camera,3,861.06,2583.18,20,516.64,2066.54,E-Wallet
ORD4572,2024-07-28,CUST1214,Regular,Makassar,Home & Living,Coffee Maker,6,243.48,1460.88,0,0.0,1460.88,E-Wallet
ORD2443,2024-07-29,CUST1637,Premium,Makassar,Books,Business Book,3,18.94,56.82,0,0.0,56.82,Debit Card
ORD1296,2024-07-29,CUST1677,Regular,Surabaya,Books,Self-Help Book,4,32.29,129.16,0,0.0,129.16,Credit Card
ORD3210,2024-07-29,CUST1643,Premium,Makassar,Books,Self-Help Book,4,13.93,55.72,0,0.0,55.72,Bank Transfer
ORD2891,2024-07-30,CUST1659,Regular,Jakarta,Books,Fiction Novel,3,22.54,67.62,0,0.0,67.62,Credit Card
ORD2798,2024-07-30,CUST1448,Premium,Surabaya,Home & Living,Coffee Maker,1,287.82,287.82,5,14.39,273.43,Credit Card
ORD2294,2024-07-30,CUST2418,Regular,Medan,Books,Business Book,6,22.3,133.8,0,0.0,133.8,Credit Card
ORD2569,2024-07-31,CUST1761,Regular,Makassar,Clothing,Jeans,3,54.18,162.54,0,0.0,162.54,E-Wallet
ORD3956,2024-08-01,CUST1613,Premium,Surabaya,Clothing,Sneakers,3,21.27,63.81,5,3.19,60.62,E-Wallet
ORD2322,2024-08-01,CUST1633,Regular,Medan,Electronics,Headphones,5,1480.42,7402.1,0,0.0,7402.1,Debit Card
ORD1358,2024-08-01,CUST1937,Regular,Bandung,Electronics,Smartphone,6,473.53,2841.18,0,0.0,2841.18,Credit Card
ORD4556,2024-08-01,CUST2219,Regular,Jakarta,Sports,Sports Bottle,1,371.95,371.95,0,0.0,371.95,Credit Card
ORD2597,2024-08-02,CUST1651,Regular,Jakarta,Books,Fiction Novel,1,14.65,14.65,0,0.0,14.65,Credit Card
ORD3616,2024-08-02,CUST2423,Regular,Medan,Home & Living,Blender,1,181.56,181.56,0,0.0,181.56,Credit Card
ORD1359,2024-08-02,CUST1752,Regular,Semarang,Books,Biography,2,30.43,60.86,0,0.0,60.86,E-Wallet
ORD4496,2024-08-02,CUST1889,Premium,Bandung,Sports,Yoga Mat,4,125.75,503.0,5,25.15,477.85,Debit Card
ORD5292,2024-08-02,CUST2305,VIP,Makassar,Home & Living,Lamp,2,102.51,205.02,15,30.75,174.27,Credit Card
ORD1803,2024-08-02,CUST1156,Regular,Bandung,Clothing,T-Shirt,2,108.91,217.82,0,0.0,217.82,E-Wallet
ORD4960,2024-08-02,CUST2017,Premium,Medan,Books,Cookbook,2,49.61,99.22,0,0.0,99.22,Debit Card
ORD3712,2024-08-02,CUST2304,Regular,Semarang,Clothing,Jacket,1,59.03,59.03,0,0.0,59.03,Debit Card
ORD1958,2024-08-03,CUST2013,Premium,Medan,Electronics,Laptop,1,1091.95,1091.95,5,54.6,1037.35,Bank Transfer
ORD3384,2024-08-03,CUST1134,Premium,Medan,Books,Self-Help Book,1,43.81,43.81,5,2.19,41.62,Bank Transfer
ORD1560,2024-08-03,CUST1514,Regular,Semarang,Electronics,Headphones,3,718.83,2156.49,0,0.0,2156.49,E-Wallet
ORD2418,2024-08-03,CUST1688,Premium,Surabaya,Home & Living,Blender,2,169.45,338.9,0,0.0,338.9,Credit Card
ORD1317,2024-08-03,CUST2155,Premium,Jakarta,Books,Cookbook,1,11.86,11.86,5,0.59,11.27,Bank Transfer
ORD1019,2024-08-03,CUST1263,VIP,Jakarta,Electronics,Laptop,1,1111.27,1111.27,20,222.25,889.02,E-Wallet
ORD3603,2024-08-03,CUST1874,Regular,Semarang,Books,Self-Help Book,1,11.45,11.45,0,0.0,11.45,Credit Card
ORD2918,2024-08-03,CUST1684,Regular,Bandung,Home & Living,Blender,1,165.55,165.55,0,0.0,165.55,Bank Transfer
ORD2668,2024-08-04,CUST1453,Regular,Surabaya,Home & Living,Lamp,1,34.83,34.83,0,0.0,34.83,Credit Card
ORD2922,2024-08-04,CUST1764,Premium,Surabaya,Clothing,T-Shirt,2,22.23,44.46,5,2.22,42.24,E-Wallet
ORD2121,2024-08-04,CUST1131,VIP,Medan,Sports,Tennis Racket,7,467.63,3273.41,10,327.34,2946.07,Bank Transfer
ORD1923,2024-08-04,CUST1649,Regular,Makassar,Sports,Bicycle,4,227.96,911.84,0,0.0,911.84,Credit Card
ORD2479,2024-08-04,CUST1899,Premium,Surabaya,Electronics,Laptop,2,1316.22,2632.44,0,0.0,2632.44,Credit Card
ORD1760,2024-08-04,CUST2402,Regular,Makassar,Clothing,T-Shirt,1,124.73,124.73,0,0.0,124.73,Debit Card
ORD1271,2024-08-04,CUST1178,Premium,Makassar,Clothing,Jeans,4,97.48,389.92,5,19.5,370.42,Debit Card
ORD4871,2024-08-04,CUST1804,Regular,Jakarta,Home & Living,Bedding Set,1,72.76,72.76,0,0.0,72.76,E-Wallet
ORD4068,2024-08-05,CUST2231,Regular,Bandung,Sports,Bicycle,1,158.0,158.0,0,0.0,158.0,Cash
ORD2496,2024-08-05,CUST1956,Regular,Medan,Home & Living,Vacuum Cleaner,2,258.09,516.18,0,0.0,516.18,Debit Card
ORD3640,2024-08-05,CUST1184,Regular,Jakarta,Home & Living,Bedding Set,1,232.15,232.15,0,0.0,232.15,Bank Transfer
ORD2876,2024-08-05,CUST1759,Regular,Medan,Home & Living,Cookware Set,2,255.92,511.84,0,0.0,511.84,Bank Transfer
ORD1085,2024-08-06,CUST1999,Regular,Jakarta,Sports,Sports Bottle,1,315.61,315.61,0,0.0,315.61,Debit Card
ORD3797,2024-08-06,CUST1553,VIP,Bandung,Clothing,Jeans,2,83.26,166.52,20,33.3,133.22,Debit Card
ORD3454,2024-08-06,CUST1179,Regular,Semarang,Books,Self-Help Book,2,10.93,21.86,0,0.0,21.86,Credit Card
ORD1484,2024-08-06,CUST1682,Regular,Makassar,Books,Business Book,2,22.66,45.32,0,0.0,45.32,Credit Card
ORD2046,2024-08-06,CUST2090,Premium,Semarang,Sports,Dumbbells,1,605.44,605.44,0,0.0,605.44,E-Wallet
ORD1898,2024-08-06,CUST1578,Regular,Jakarta,Electronics,Laptop,1,1238.4,1238.4,0,0.0,1238.4,E-Wallet
ORD3622,2024-08-06,CUST1530,Regular,Semarang,Sports,Tennis Racket,2,210.78,421.56,0,0.0,421.56,E-Wallet
ORD4854,2024-08-06,CUST1910,Regular,Surabaya,Sports,Bicycle,3,132.57,397.71,0,0.0,397.71,E-Wallet
ORD2072,2024-08-06,CUST2420,Regular,Bandung,Clothing,Sneakers,1,113.4,113.4,0,0.0,113.4,E-Wallet
ORD2817,2024-08-07,CUST1021,Premium,Makassar,Home & Living,Blender,3,283.58,850.74,5,42.54,808.2,Debit Card
ORD3362,2024-08-07,CUST1053,Regular,Jakarta,Books,Biography,1,24.95,24.95,0,0.0,24.95,Credit Card
ORD5232,2024-08-08,CUST1980,Regular,Makassar,Home & Living,Lamp,1,181.25,181.25,0,0.0,181.25,Bank Transfer
ORD3001,2024-08-08,CUST1869,Regular,Medan,Home & Living,Vacuum Cleaner,1,129.77,129.77,0,0.0,129.77,Debit Card
ORD2190,2024-08-08,CUST2124,Regular,Jakarta,Sports,Yoga Mat,1,119.73,119.73,0,0.0,119.73,E-Wallet
ORD4828,2024-08-08,CUST1022,Regular,Medan,Electronics,Headphones,4,1076.37,4305.48,0,0.0,4305.48,Credit Card
ORD4612,2024-08-08,CUST1516,Premium,Jakarta,Sports,Running Shoes,1,299.25,299.25,10,29.93,269.32,E-Wallet
ORD1399,2024-08-08,CUST1095,Regular,Jakarta,Home & Living,Coffee Maker,3,163.06,489.18,0,0.0,489.18,Bank Transfer
ORD1131,2024-08-08,CUST2349,Regular,Makassar,Home & Living,Lamp,1,106.36,106.36,0,0.0,106.36,Cash
ORD2316,2024-08-08,CUST2069,VIP,Medan,Sports,Running Shoes,2,573.3,1146.6,15,171.99,974.61,Cash
ORD3511,2024-08-08,CUST1012,Premium,Medan,Electronics,Camera,5,1347.79,6738.95,0,0.0,6738.95,Debit Card
ORD3211,2024-08-08,CUST1493,Premium,Surabaya,Home & Living,Coffee Maker,4,94.28,377.12,5,18.86,358.26,Debit Card
ORD5018,2024-08-09,CUST1830,VIP,Makassar,Sports,Yoga Mat,1,616.05,616.05,20,123.21,492.84,Bank Transfer
ORD2703,2024-08-09,CUST1140,Premium,Semarang,Sports,Sports Bottle,2,223.36,446.72,10,44.67,402.05,Credit Card
ORD4197,2024-08-09,CUST1690,Regular,Surabaya,Home & Living,Bedding Set,5,201.06,1005.3,0,0.0,1005.3,E-Wallet
ORD1451,2024-08-09,CUST2170,VIP,Medan,Clothing,Dress,2,55.35,110.7,20,22.14,88.56,Credit Card
ORD4717,2024-08-09,CUST2299,Regular,Bandung,Electronics,Camera,1,55.63,55.63,0,0.0,55.63,Credit Card
ORD2793,2024-08-10,CUST1197,Regular,Medan,Books,Self-Help Book,3,25.25,75.75,0,0.0,75.75,Debit Card
ORD1396,2024-08-10,CUST1501,Regular,Jakarta,Electronics,Smartphone,4,1124.13,4496.52,0,0.0,4496.52,Bank Transfer
ORD5280,2024-08-10,CUST1388,Regular,Bandung,Electronics,Smartwatch,1,1040.3,1040.3,0,0.0,1040.3,Credit Card
ORD3250,2024-08-11,CUST2182,Premium,Surabaya,Books,Biography,1,29.89,29.89,0,0.0,29.89,Debit Card
ORD1810,2024-08-11,CUST1144,Regular,Medan,Electronics,Headphones,9,1076.03,9684.27,0,0.0,9684.27,Debit Card
ORD4791,2024-08-11,CUST1641,Regular,Makassar,Electronics,Smartwatch,1,837.34,837.34,0,0.0,837.34,Bank Transfer
ORD1205,2024-08-11,CUST2169,Regular,Medan,Clothing,Backpack,1,34.38,34.38,0,0.0,34.38,Debit Card
ORD2806,2024-08-11,CUST1918,Premium,Semarang,Sports,Tennis Racket,3,327.46,982.38,5,49.12,933.26,Debit Card
ORD4238,2024-08-11,CUST1876,Premium,Surabaya,Home & Living,Coffee Maker,2,276.62,553.24,5,27.66,525.58,E-Wallet
ORD3993,2024-08-11,CUST1329,Regular,Surabaya,Clothing,Jeans,2,65.05,130.1,0,0.0,130.1,Credit Card
ORD3578,2024-08-12,CUST2351,Regular,Makassar,Books,Business Book,1,23.76,23.76,0,0.0,23.76,E-Wallet
ORD4194,2024-08-12,CUST1430,VIP,Bandung,Books,Business Book,1,43.63,43.63,20,8.73,34.9,Credit Card
ORD2411,2024-08-12,CUST2433,Regular,Jakarta,Home & Living,Blender,1,43.11,43.11,0,0.0,43.11,Bank Transfer
ORD2870,2024-08-12,CUST1467,Regular,Jakarta,Clothing,Backpack,4,31.74,126.96,0,0.0,126.96,Bank Transfer
ORD1590,2024-08-12,CUST2114,Premium,Medan,Electronics,Smartwatch,1,244.13,244.13,0,0.0,244.13,Credit Card
ORD1849,2024-08-12,CUST2382,Premium,Bandung,Clothing,Backpack,2,25.93,51.86,0,0.0,51.86,Debit Card
ORD2195,2024-08-12,CUST1782,VIP,Medan,Sports,Yoga Mat,5,522.31,2611.55,20,522.31,2089.24,E-Wallet
ORD3777,2024-08-12,CUST2175,VIP,Surabaya,Clothing,Sneakers,1,25.78,25.78,20,5.16,20.62,Credit Card
ORD1672,2024-08-13,CUST1370,Regular,Makassar,Home & Living,Cookware Set,1,151.15,151.15,0,0.0,151.15,Credit Card
ORD1782,2024-08-13,CUST2189,Regular,Semarang,Home & Living,Coffee Maker,1,294.01,294.01,0,0.0,294.01,Debit Card
ORD1486,2024-08-13,CUST1880,Regular,Jakarta,Clothing,Dress,1,121.0,121.0,0,0.0,121.0,Debit Card
ORD1025,2024-08-13,CUST1883,Regular,Medan,Books,Business Book,4,41.38,165.52,0,0.0,165.52,Credit Card
ORD3264,2024-08-13,CUST2069,Regular,Semarang,Electronics,Laptop,2,1375.13,2750.26,0,0.0,2750.26,Credit Card
ORD5283,2024-08-13,CUST1584,Regular,Surabaya,Home & Living,Cookware Set,1,59.13,59.13,0,0.0,59.13,Debit Card
ORD3909,2024-08-14,CUST1021,Regular,Bandung,Clothing,Jacket,1,88.15,88.15,0,0.0,88.15,Credit Card
ORD2740,2024-08-14,CUST1573,Premium,Medan,Books,Self-Help Book,4,49.71,198.84,10,19.88,178.96,Debit Card
ORD2303,2024-08-14,CUST1789,Regular,Jakarta,Books,Magazine,2,21.14,42.28,0,0.0,42.28,Credit Card
ORD3299,2024-08-14,CUST2193,Regular,Jakarta,Books,Biography,1,38.62,38.62,0,0.0,38.62,Debit Card
ORD4639,2024-08-14,CUST1765,Premium,Semarang,Home & Living,Blender,1,292.87,292.87,10,29.29,263.58,Bank Transfer
ORD1367,2024-08-14,CUST1191,Regular,Medan,Home & Living,Cookware Set,5,138.91,694.55,0,0.0,694.55,E-Wallet
ORD3456,2024-08-14,CUST2171,VIP,Bandung,Sports,Dumbbells,2,316.51,633.02,20,126.6,506.42,Bank Transfer
ORD1350,2024-08-14,CUST2374,Regular,Bandung,Electronics,Headphones,2,321.09,642.18,0,0.0,642.18,Credit Card
ORD4445,2024-08-15,CUST1194,Regular,Surabaya,Sports,Tennis Racket,3,147.21,441.63,0,0.0,441.63,E-Wallet
ORD2000,2024-08-15,CUST2052,Regular,Bandung,Sports,Sports Bottle,1,452.36,452.36,0,0.0,452.36,Debit Card
ORD1575,2024-08-15,CUST1160,Regular,Makassar,Sports,Tennis Racket,6,155.6,933.6,0,0.0,933.6,E-Wallet
ORD1860,2024-08-15,CUST2086,Regular,Bandung,Home & Living,Cookware Set,3,202.66,607.98,0,0.0,607.98,E-Wallet
ORD2350,2024-08-15,CUST1341,Regular,Surabaya,Electronics,Laptop,5,367.0,1835.0,0,0.0,1835.0,Debit Card
ORD5241,2024-08-15,CUST2173,Regular,Bandung,Books,Magazine,2,26.49,52.98,0,0.0,52.98,Credit Card
ORD1079,2024-08-15,CUST1156,Regular,Medan,Electronics,Tablet,1,884.91,884.91,0,0.0,884.91,E-Wallet
ORD4412,2024-08-15,CUST1225,Regular,Medan,Clothing,Sneakers,1,71.54,71.54,0,0.0,71.54,Debit Card
ORD4043,2024-08-16,CUST2348,Premium,Bandung,Electronics,Laptop,2,600.44,1200.88,10,120.09,1080.79,Bank Transfer
ORD1135,2024-08-16,CUST1412,Regular,Bandung,Home & Living,Cookware Set,1,61.14,61.14,0,0.0,61.14,Debit Card
ORD4725,2024-08-16,CUST2035,Regular,Makassar,Electronics,Tablet,6,1312.41,7874.46,0,0.0,7874.46,E-Wallet
ORD3395,2024-08-16,CUST1051,Regular,Jakarta,Home & Living,Vacuum Cleaner,1,127.41,127.41,0,0.0,127.41,Credit Card
ORD1888,2024-08-16,CUST1844,Regular,Semarang,Home & Living,Blender,1,28.55,28.55,0,0.0,28.55,E-Wallet
ORD4645,2024-08-16,CUST2316,Regular,Makassar,Home & Living,Bedding Set,1,29.51,29.51,0,0.0,29.51,E-Wallet
ORD3638,2024-08-16,CUST2107,Premium,Makassar,Books,Biography,7,39.66,277.62,5,13.88,263.74,E-Wallet
ORD1771,2024-08-17,CUST2184,Regular,Medan,Electronics,Smartphone,4,1008.28,4033.12,0,0.0,4033.12,Debit Card
ORD5062,2024-08-17,CUST1244,Regular,Jakarta,Books,Magazine,3,16.8,50.4,0,0.0,50.4,Credit Card
ORD1482,2024-08-17,CUST1782,Regular,Surabaya,Sports,Yoga Mat,2,388.33,776.66,0,0.0,776.66,Bank Transfer
ORD3196,2024-08-17,CUST1523,VIP,Surabaya,Electronics,Tablet,2,464.36,928.72,20,185.74,742.98,Cash
ORD2781,2024-08-17,CUST1746,Premium,Medan,Books,Magazine,5,33.02,165.1,10,16.51,148.59,E-Wallet
ORD2451,2024-08-17,CUST1727,Premium,Makassar,Home & Living,Coffee Maker,2,202.4,404.8,0,0.0,404.8,Bank Transfer
ORD2029,2024-08-18,CUST1613,Premium,Makassar,Sports,Sports Bottle,4,717.58,2870.32,10,287.03,2583.29,Credit Card
ORD3650,2024-08-18,CUST1270,Regular,Surabaya,Sports,Running Shoes,1,656.53,656.53,0,0.0,656.53,Credit Card
ORD3975,2024-08-18,CUST2211,Regular,Jakarta,Electronics,Tablet,1,394.76,394.76,0,0.0,394.76,Debit Card
ORD3832,2024-08-18,CUST2243,Premium,Semarang,Electronics,Smartphone,1,1217.86,1217.86,10,121.79,1096.07,Credit Card
ORD2507,2024-08-18,CUST1781,Regular,Semarang,Home & Living,Blender,2,129.18,258.36,0,0.0,258.36,E-Wallet
ORD1209,2024-08-18,CUST2403,Regular,Semarang,Home & Living,Blender,1,37.19,37.19,0,0.0,37.19,E-Wallet
ORD3846,2024-08-18,CUST2110,Premium,Makassar,Sports,Tennis Racket,4,586.87,2347.48,0,0.0,2347.48,Debit Card
ORD3706,2024-08-18,CUST1546,Regular,Semarang,Clothing,T-Shirt,1,100.7,100.7,0,0.0,100.7,Bank Transfer
ORD4297,2024-08-18,CUST1807,Premium,Medan,Home & Living,Blender,1,104.35,104.35,5,5.22,99.13,Bank Transfer
ORD2912,2024-08-18,CUST1016,Regular,Surabaya,Home & Living,Lamp,10,272.11,2721.1,0,0.0,2721.1,Credit Card
ORD4032,2024-08-18,CUST1328,Premium,Jakarta,Clothing,Sneakers,3,128.31,384.93,10,38.49,346.44,Bank Transfer
ORD4782,2024-08-19,CUST1201,Premium,Bandung,Home & Living,Bedding Set,1,230.38,230.38,5,11.52,218.86,Bank Transfer
ORD4834,2024-08-19,CUST2235,Regular,Surabaya,Books,Biography,2,33.13,66.26,0,0.0,66.26,E-Wallet
ORD4236,2024-08-19,CUST1476,Regular,Semarang,Books,Self-Help Book,1,34.72,34.72,0,0.0,34.72,Bank Transfer
ORD4771,2024-08-19,CUST2329,Regular,Bandung,Electronics,Smartwatch,5,77.18,385.9,0,0.0,385.9,E-Wallet
ORD2470,2024-08-19,CUST1686,Regular,Jakarta,Books,Cookbook,2,36.13,72.26,0,0.0,72.26,Credit Card
ORD5230,2024-08-19,CUST1185,Premium,Makassar,Clothing,Dress,3,46.53,139.59,0,0.0,139.59,E-Wallet
ORD3626,2024-08-19,CUST1126,VIP,Jakarta,Home & Living,Coffee Maker,1,93.52,93.52,20,18.7,74.82,Debit Card
ORD4774,2024-08-19,CUST2422,Regular,Jakarta,Home & Living,Lamp,3,261.11,783.33,0,0.0,783.33,Bank Transfer
ORD3197,2024-08-19,CUST1862,Regular,Makassar,Clothing,Dress,4,117.09,468.36,0,0.0,468.36,Bank Transfer
ORD1457,2024-08-19,CUST1842,Premium,Jakarta,Electronics,Laptop,2,865.89,1731.78,10,173.18,1558.6,Bank Transfer
ORD4631,2024-08-20,CUST2101,Regular,Surabaya,Books,Biography,1,16.93,16.93,0,0.0,16.93,Credit Card
ORD2109,2024-08-20,CUST1838,Regular,Bandung,Electronics,Smartwatch,1,792.78,792.78,0,0.0,792.78,Debit Card
ORD4339,2024-08-20,CUST1736,Regular,Bandung,Sports,Tennis Racket,3,569.73,1709.19,0,0.0,1709.19,Bank Transfer
ORD2285,2024-08-20,CUST2300,VIP,Medan,Electronics,Camera,2,1131.37,2262.74,15,339.41,1923.33,Bank Transfer
ORD4218,2024-08-20,CUST2045,Regular,Jakarta,Electronics,Tablet,3,766.46,2299.38,0,0.0,2299.38,Debit Card
ORD1243,2024-08-20,CUST2378,Regular,Medan,Home & Living,Coffee Maker,1,38.9,38.9,0,0.0,38.9,Bank Transfer
ORD1974,2024-08-20,CUST2021,Regular,Surabaya,Electronics,Headphones,1,1161.93,1161.93,0,0.0,1161.93,Credit Card
ORD4992,2024-08-20,CUST2331,Regular,Bandung,Sports,Tennis Racket,3,231.87,695.61,0,0.0,695.61,Debit Card
ORD5029,2024-08-20,CUST1382,Regular,Semarang,Home & Living,Lamp,1,257.57,257.57,0,0.0,257.57,Bank Transfer
ORD4263,2024-08-21,CUST2194,Premium,Medan,Home & Living,Cookware Set,1,273.76,273.76,10,27.38,246.38,Debit Card
ORD4198,2024-08-21,CUST1514,Regular,Medan,Sports,Yoga Mat,1,129.48,129.48,0,0.0,129.48,E-Wallet
ORD4318,2024-08-22,CUST1976,Regular,Surabaya,Electronics,Laptop,4,332.3,1329.2,0,0.0,1329.2,Credit Card
ORD5001,2024-08-22,CUST1229,VIP,Medan,Sports,Dumbbells,4,320.09,1280.36,10,128.04,1152.32,E-Wallet
ORD3177,2024-08-23,CUST2073,Regular,Jakarta,Electronics,Tablet,3,1179.02,3537.06,0,0.0,3537.06,Bank Transfer
ORD2700,2024-08-23,CUST1898,Regular,Makassar,Books,Fiction Novel,7,14.06,98.42,0,0.0,98.42,Debit Card
ORD4844,2024-08-23,CUST2109,Premium,Medan,Home & Living,Cookware Set,1,265.14,265.14,0,0.0,265.14,Bank Transfer
ORD3969,2024-08-23,CUST1476,Premium,Jakarta,Clothing,Jeans,2,68.4,136.8,0,0.0,136.8,Debit Card
ORD2852,2024-08-23,CUST2008,Regular,Surabaya,Home & Living,Bedding Set,4,185.85,743.4,0,0.0,743.4,Credit Card
ORD2790,2024-08-23,CUST1146,Premium,Jakarta,Home & Living,Coffee Maker,1,291.99,291.99,5,14.6,277.39,E-Wallet
ORD2090,2024-08-23,CUST1411,Premium,Semarang,Clothing,T-Shirt,6,47.05,282.3,5,14.12,268.18,Debit Card
ORD3826,2024-08-24,CUST2195,VIP,Makassar,Home & Living,Coffee Maker,3,64.03,192.09,20,38.42,153.67,E-Wallet
ORD3663,2024-08-24,CUST1225,Regular,Bandung,Sports,Tennis Racket,3,216.42,649.26,0,0.0,649.26,Debit Card
ORD3212,2024-08-24,CUST1459,Premium,Jakarta,Home & Living,Lamp,1,99.77,99.77,0,0.0,99.77,Debit Card
ORD4100,2024-08-24,CUST1038,Premium,Bandung,Clothing,T-Shirt,1,111.77,111.77,0,0.0,111.77,Debit Card
ORD2128,2024-08-24,CUST1293,Regular,Medan,Clothing,Sneakers,1,111.76,111.76,0,0.0,111.76,Credit Card
ORD1117,2024-08-24,CUST1681,Regular,Surabaya,Sports,Sports Bottle,1,401.92,401.92,0,0.0,401.92,Debit Card
ORD2102,2024-08-24,CUST1574,Regular,Surabaya,Clothing,Sneakers,5,54.71,273.55,0,0.0,273.55,Credit Card
ORD4701,2024-08-24,CUST1085,Regular,Semarang,Clothing,Jacket,3,86.89,260.67,0,0.0,260.67,Bank Transfer
ORD1522,2024-08-25,CUST1009,VIP,Semarang,Electronics,Smartwatch,8,713.21,5705.68,10,570.57,5135.11,Cash
ORD4479,2024-08-25,CUST1635,Regular,Semarang,Clothing,T-Shirt,2,89.66,179.32,0,0.0,179.32,Credit Card
ORD4643,2024-08-25,CUST1584,VIP,Semarang,Home & Living,Vacuum Cleaner,2,62.5,125.0,10,12.5,112.5,Bank Transfer
ORD4313,2024-08-25,CUST1164,Regular,Semarang,Home & Living,Coffee Maker,1,84.19,84.19,0,0.0,84.19,Bank Transfer
ORD2607,2024-08-25,CUST1326,Regular,Makassar,Electronics,Tablet,4,1066.87,4267.48,0,0.0,4267.48,Bank Transfer
ORD3042,2024-08-25,CUST1338,Regular,Surabaya,Clothing,Dress,2,73.06,146.12,0,0.0,146.12,E-Wallet
ORD4504,2024-08-26,CUST1131,Premium,Makassar,Clothing,T-Shirt,5,31.67,158.35,5,7.92,150.43,E-Wallet
ORD2270,2024-08-26,CUST1179,Regular,Makassar,Sports,Tennis Racket,3,309.84,929.52,0,0.0,929.52,E-Wallet
ORD3065,2024-08-26,CUST1646,VIP,Medan,Electronics,Smartwatch,4,1252.85,5011.4,20,1002.28,4009.12,E-Wallet
ORD3988,2024-08-26,CUST1504,Premium,Jakarta,Home & Living,Blender,3,202.68,608.04,0,0.0,608.04,E-Wallet
ORD3349,2024-08-26,CUST2084,VIP,Medan,Home & Living,Cookware Set,1,253.29,253.29,15,37.99,215.3,E-Wallet
ORD1102,2024-08-26,CUST1147,Premium,Surabaya,Clothing,Dress,1,30.49,30.49,5,1.52,28.97,Bank Transfer
ORD3801,2024-08-27,CUST1908,Regular,Semarang,Sports,Tennis Racket,5,722.89,3614.45,0,0.0,3614.45,Debit Card
ORD4170,2024-08-27,CUST2093,Regular,Jakarta,Home & Living,Bedding Set,3,52.89,158.67,0,0.0,158.67,Debit Card
ORD1568,2024-08-27,CUST1305,Premium,Semarang,Clothing,T-Shirt,5,89.47,447.35,10,44.74,402.61,Debit Card
